date,roll_mean_staff_short_perc,mean_mort_rate,roll_mean_admiss,skewness
Jul 28,0.0817078026486541,0.107497741644083,81,0.368140720301625
Jul 29,0.0808313784593464,0.0988106129917658,84.1428571428572,0.335709751516545
Jul 30,0.0834606510272693,0.0971428571428571,97.2857142857143,0.327365272561419
Jul 31,0.0860899235951922,0.07,106,0.314971570481364
Aug 01,0.0869663477844998,0.0715460526315789,108.142857142857,0.317131907938998
Aug 02,0.0870737467468606,0.0763606823720552,109.571428571429,0.317324397857103
Aug 03,0.0870737467468606,0.0731895223420647,100.428571428571,0.296082305998861
Aug 04,0.0888265951254759,0.075165806927045,112.857142857143,0.293715609508944
Aug 05,0.0897030193147835,0.0767663043478261,126.142857142857,0.285068930876897
Aug 06,0.0905794435040911,0.0782717595491547,130.857142857143,0.289503592521236
Aug 07,0.0905794435040911,0.07806031933767,135.571428571429,0.30803712025158
Aug 08,0.0923322918827063,0.077054794520548,142.142857142857,0.311773717600058
Aug 09,0.0943893950848477,0.079646017699115,148.714285714286,0.303227210620405
Aug 10,0.0987514452484246,0.0795711060948081,152.714285714286,0.298994572604401
Aug 11,0.103032029246201,0.0791295746785361,176,0.294432314418606
Aug 12,0.108183693383351,0.113352545629203,171.285714285714,0.298357889377151
Aug 13,0.108963924673832,0.146718146718147,165.142857142857,0.29692874525659
Aug 14,0.111502348392864,0.145911949685535,205.142857142857,0.296339577325957
Aug 15,0.113169691972522,0.146847565841979,215.857142857143,0.29775418857041
Aug 16,0.11874617655664,0.144382911392405,212.428571428571,0.301422142266215
Aug 17,0.124198739261111,0.143653004377238,206.285714285714,0.302326499339668
Aug 18,0.125830034794846,0.138773975178639,203.857142857143,0.314656683944282
Aug 19,0.125724449323407,0.135357142857143,228.714285714286,0.339044618389389
Aug 20,0.128226824996514,0.140661543601737,262.428571428571,0.333611132713425
Aug 21,0.12996898527526,0.137414116177389,252.285714285714,0.33049868708081
Aug 22,0.134324385972124,0.139176877159912,238.857142857143,0.334318200418497
Aug 23,0.135591058231162,0.140644753476612,239.571428571429,0.347214987152828
Aug 24,0.134676705408413,0.135363280072355,267.571428571429,0.345011582231675
Aug 25,0.135542506274214,0.131682271217155,269.142857142857,0.355239649889215
Aug 26,0.136408307140014,0.152699662542182,279.285714285714,0.365508388773074
Aug 27,0.134676705408413,0.171225670699632,280.714285714286,0.373086680257516
Aug 28,0.133710598344745,0.176584555770828,263.857142857143,0.368195448740512
Aug 29,0.131868131868132,0.178708264915161,283.142857142857,0.350829898196462
Aug 30,0.130769230769231,0.182479854432025,310,0.342784761333354
Aug 31,0.132774096132875,0.189913899138991,313.142857142857,0.343382733085507
Sep 01,0.132774096132875,0.254673464433115,319.285714285714,0.356460255050787
Sep 02,0.132774096132875,0.289498359118612,330.142857142857,0.347027360539991
Sep 03,0.134505697864477,0.325210871602624,329,0.349179543313157
Sep 04,0.13796890132768,0.330629770992366,335,0.353600955118099
Sep 05,0.139700503059282,0.322722029988466,336.142857142857,0.354133439585553
Sep 06,0.142997206355985,0.314777554214174,329,0.355286367151082
Sep 07,0.13989343989344,0.313776618861365,344.285714285714,0.373928071653894
Sep 08,0.13989343989344,0.319824753559693,332.857142857143,0.389891392696302
Sep 09,0.142490842490842,0.290864308105687,307.857142857143,0.402491465426466
Sep 10,0.145954045954046,0.256786826880285,313,0.411605979045403
Sep 11,0.144222444222444,0.251925192519252,314.285714285714,0.418504026659528
Sep 12,0.145954045954046,0.248206911540969,321.142857142857,0.43234694625333
Sep 13,0.147942134201676,0.244669158056716,320.857142857143,0.440453169791151
Sep 14,0.15193813819768,0.219640765326045,387.428571428571,0.45052778782626
Sep 15,0.15698690469223,0.169929671165178,418.714285714286,0.445051540794581
Sep 16,0.160304069455178,0.14291489791793,398.857142857143,0.450117462530266
Sep 17,0.16189484815439,0.109815560737757,360.857142857143,0.449674605807959
Sep 18,0.165232875588803,0.119303220579299,391,0.452417437547173
Sep 19,0.167694670821683,0.121107266435986,380.714285714286,0.44776014910745
Sep 20,0.169652636520106,0.122843483683226,366.428571428571,0.447807576547945
Sep 21,0.173122449150224,0.121245583038869,259.428571428571,0.445691823029174
Sep 22,0.173122449150224,0.124817670347989,266.857142857143,0.430084424284759
Sep 23,0.17226186395229,0.129039207238259,264.285714285714,0.413213954662852
Sep 24,0.171401278754355,0.133318035796237,261.714285714286,0.395375274817852
